dt;x;y;z;a;b;c;j_cfg
0.008;610.3230407460657;101.62304074606567;472.02;166.48;0.46;-179.67;1028
0.008;611.3958715912419;102.69587159124188;472.02;166.48;0.46;-179.67;1028
0.008;612.4572613314418;103.75726133144184;472.02;166.48;0.46;-179.67;1028
0.008;613.5072099666655;104.80720996666554;472.02;166.48;0.46;-179.67;1028
0.008;614.5457174969131;105.84571749691304;472.02;166.48;0.46;-179.67;1028
0.008;615.5727839221843;106.87278392218428;472.02;166.48;0.46;-179.67;1028
0.008;616.5884092424792;107.88840924247921;472.02;166.48;0.46;-179.67;1028
0.008;617.5925731438326;108.89257314383269;472.02;166.48;0.46;-179.67;1028
0.008;618.5850048097454;109.88500480974551;472.02;166.48;0.46;-179.67;1028
0.008;619.5652647221482;110.86526472214825;472.02;166.48;0.46;-179.67;1028
0.008;620.5329102150165;111.83291021501657;472.02;166.48;0.46;-179.67;1028
0.008;621.4874986223264;112.78749862232638;472.02;166.48;0.46;-179.67;1028
0.008;622.4285872780537;113.72858727805368;472.02;166.48;0.46;-179.67;1028
0.008;623.355733516174;114.65573351617411;472.02;166.48;0.46;-179.67;1028
0.008;624.2684957600595;115.56849576005953;472.02;166.48;0.46;-179.67;1028
0.008;625.1666830317873;116.46668303178734;472.02;166.48;0.46;-179.67;1028
0.008;626.0506734431561;117.35067344315615;472.02;166.48;0.46;-179.67;1028
0.008;626.9209236769277;118.22092367692767;472.02;166.48;0.46;-179.67;1028
0.008;627.7778904158636;119.07789041586358;472.02;166.48;0.46;-179.67;1028
0.008;628.6220303427253;119.9220303427254;472.02;166.48;0.46;-179.67;1028
0.008;629.4538001402749;120.7538001402749;472.02;166.48;0.46;-179.67;1028
0.008;630.2736564912736;121.57365649127371;472.02;166.48;0.46;-179.67;1028
0.008;631.0820560784836;122.38205607848357;472.02;166.48;0.46;-179.67;1028
0.008;631.879455584666;123.17945558466602;472.02;166.48;0.46;-179.67;1028
0.008;632.6663116925827;123.96631169258274;472.02;166.48;0.46;-179.67;1028
0.008;633.4430810849954;124.74308108499542;472.02;166.48;0.46;-179.67;1028
0.008;634.2102204446657;125.51022044466566;472.02;166.48;0.46;-179.67;1028
0.008;634.9681864543551;126.26818645435509;472.02;166.48;0.46;-179.67;1028
0.008;635.7174357968256;127.01743579682557;472.02;166.48;0.46;-179.67;1028
0.008;636.4584251548386;127.7584251548385;472.02;166.48;0.46;-179.67;1028
0.008;637.1916112111558;128.49161121115577;472.02;166.48;0.46;-179.67;1028
0.008;637.9174506485388;129.21745064853883;472.02;166.48;0.46;-179.67;1028
0.008;638.6364159215365;129.93641592153648;472.02;166.48;0.46;-179.67;1028
0.008;639.3492174207967;130.64921742079667;472.02;166.48;0.46;-179.67;1028
0.008;640.05674969973;131.35674969972996;472.02;166.48;0.46;-179.67;1028
0.008;640.7599121071219;132.05991210712193;472.02;166.48;0.46;-179.67;1028
0.008;641.4596039917585;132.75960399175858;472.02;166.48;0.46;-179.67;1028
0.008;642.1567247024257;133.45672470242567;472.02;166.48;0.46;-179.67;1028
0.008;642.852173587909;134.15217358790892;472.02;166.48;0.46;-179.67;1028
0.008;643.5468495761768;134.84684957617674;472.02;166.48;0.46;-179.67;1028
0.008;644.2414305809593;135.54143058095934;472.02;166.48;0.46;-179.67;1028
0.008;644.936011585742;136.236011585742;472.02;166.48;0.46;-179.67;1028
0.008;645.6305925905247;136.9305925905246;472.02;166.48;0.46;-179.67;1028
0.008;646.3251735953072;137.62517359530727;472.02;166.48;0.46;-179.67;1028
0.008;647.0197546000899;138.31975460008988;472.02;166.48;0.46;-179.67;1028
0.008;647.7143356048725;139.01433560487249;472.02;166.48;0.46;-179.67;1028
0.008;648.4089166096551;139.7089166096551;472.02;166.48;0.46;-179.67;1028
0.008;649.1034976144376;140.4034976144377;472.02;166.48;0.46;-179.67;1028
0.008;649.7980786192204;141.09807861922036;472.02;166.48;0.46;-179.67;1028
0.008;650.492659624003;141.79265962400302;472.02;166.48;0.46;-179.67;1028
0.008;651.1872406287855;142.48724062878557;472.02;166.48;0.46;-179.67;1028
0.008;651.8818216335682;143.18182163356818;472.02;166.48;0.46;-179.67;1028
0.008;652.5764026383508;143.87640263835084;472.02;166.48;0.46;-179.67;1028
0.008;653.2709836431334;144.57098364313345;472.02;166.48;0.46;-179.67;1028
0.008;653.9655646479162;145.2655646479161;472.02;166.48;0.46;-179.67;1028
0.008;654.6601456526987;145.9601456526987;472.02;166.48;0.46;-179.67;1028
0.008;655.3547266574814;146.65472665748138;472.02;166.48;0.46;-179.67;1028
0.008;656.0493076622639;147.34930766226393;472.02;166.48;0.46;-179.67;1028
0.008;656.7438886670466;148.04388866704653;472.02;166.48;0.46;-179.67;1028
0.008;657.4384696718291;148.7384696718292;472.02;166.48;0.46;-179.67;1028
0.008;658.1330506766118;149.4330506766118;472.02;166.48;0.46;-179.67;1028
0.008;658.8276316813945;150.12763168139446;472.02;166.48;0.46;-179.67;1028
0.008;659.522212686177;150.82221268617707;472.02;166.48;0.46;-179.67;1028
0.008;660.2167936909598;151.51679369095973;472.02;166.48;0.46;-179.67;1028
0.008;660.9113746957423;152.21137469574228;472.02;166.48;0.46;-179.67;1028
0.008;661.6059557005249;152.90595570052494;472.02;166.48;0.46;-179.67;1028
0.008;662.3005367053075;153.60053670530755;472.02;166.48;0.46;-179.67;1028
0.008;662.9951177100902;154.29511771009015;472.02;166.48;0.46;-179.67;1028
0.008;663.6896987148727;154.98969871487282;472.02;166.48;0.46;-179.67;1028
0.008;664.3842797196554;155.68427971965542;472.02;166.48;0.46;-179.67;1028
0.008;665.0788607244381;156.37886072443808;472.02;166.48;0.46;-179.67;1028
0.008;665.7734417292206;157.07344172922063;472.02;166.48;0.46;-179.67;1028
0.008;666.4680227340033;157.7680227340033;472.02;166.48;0.46;-179.67;1028
0.008;667.162603738786;158.4626037387859;472.02;166.48;0.46;-179.67;1028
0.008;667.8571847435685;159.15718474356856;472.02;166.48;0.46;-179.67;1028
0.008;668.551765748351;159.85176574835106;472.02;166.48;0.46;-179.67;1028
0.008;669.2463467531338;160.54634675313378;472.02;166.48;0.46;-179.67;1028
0.008;669.9409277579164;161.24092775791632;472.02;166.48;0.46;-179.67;1028
0.008;670.6355087626989;161.935508762699;472.02;166.48;0.46;-179.67;1028
0.008;671.3300897674816;162.6300897674816;472.02;166.48;0.46;-179.67;1028
0.008;672.0246707722642;163.32467077226426;472.02;166.48;0.46;-179.67;1028
0.008;672.7192517770468;164.01925177704686;472.02;166.48;0.46;-179.67;1028
0.008;673.4138327818293;164.7138327818294;472.02;166.48;0.46;-179.67;1028
0.008;674.1084137866121;165.40841378661207;472.02;166.48;0.46;-179.67;1028
0.008;674.8029947913947;166.10299479139468;472.02;166.48;0.46;-179.67;1028
0.008;675.4975757961773;166.79757579617734;472.02;166.48;0.46;-179.67;1028
0.008;676.19215680096;167.49215680095995;472.02;166.48;0.46;-179.67;1028
0.008;676.8867378057425;168.1867378057426;472.02;166.48;0.46;-179.67;1028
0.008;677.5813188105252;168.88131881052522;472.02;166.48;0.46;-179.67;1028
0.008;678.2758998153079;169.57589981530788;472.02;166.48;0.46;-179.67;1028
0.008;678.9704808200904;170.27048082009043;472.02;166.48;0.46;-179.67;1028
0.008;679.665061824873;170.96506182487303;472.02;166.48;0.46;-179.67;1028
0.008;680.3596428296557;171.6596428296557;472.02;166.48;0.46;-179.67;1028
0.008;681.0542238344383;172.3542238344383;472.02;166.48;0.46;-179.67;1028
0.008;681.748804839221;173.04880483922096;472.02;166.48;0.46;-179.67;1028
0.008;682.4433192656941;173.74331926569403;472.02;166.48;0.46;-179.67;1028
0.008;683.1374059175763;174.4374059175763;472.02;166.48;0.46;-179.67;1028
0.008;683.8306221316539;175.1306221316538;472.02;166.48;0.46;-179.67;1028
0.008;684.5225252419024;175.82252524190238;472.02;166.48;0.46;-179.67;1028
0.008;685.2126725822981;176.51267258229808;472.02;166.48;0.46;-179.67;1028
0.008;685.9006214868164;177.20062148681643;472.02;166.48;0.46;-179.67;1028
0.008;686.5859292894336;177.88592928943353;472.02;166.48;0.46;-179.67;1028
0.008;687.268153324125;178.56815332412503;472.02;166.48;0.46;-179.67;1028
0.008;687.9468509248669;179.24685092486692;472.02;166.48;0.46;-179.67;1028
0.008;688.6215794256349;179.9215794256349;472.02;166.48;0.46;-179.67;1028
0.008;689.2918961604049;180.59189616040493;472.02;166.48;0.46;-179.67;1028
0.008;689.9573584631528;181.2573584631528;472.02;166.48;0.46;-179.67;1028
0.008;690.6175236678542;181.91752366785425;472.02;166.48;0.46;-179.67;1028
0.008;691.2719491084852;182.57194910848523;472.02;166.48;0.46;-179.67;1028
0.008;691.9201921190215;183.2201921190216;472.02;166.48;0.46;-179.67;1028
0.008;692.5618100334391;183.86181003343916;472.02;166.48;0.46;-179.67;1028
0.008;693.1963601857136;184.49636018571363;472.02;166.48;0.46;-179.67;1028
0.008;693.8233999098211;185.1233999098211;472.02;166.48;0.46;-179.67;1028
0.008;694.442486539737;185.74248653973711;472.02;166.48;0.46;-179.67;1028
0.008;695.0531774094377;186.3531774094377;472.02;166.48;0.46;-179.67;1028
0.008;695.6550298528987;186.95502985289875;472.02;166.48;0.46;-179.67;1028
0.008;696.2476012040959;187.54760120409588;472.02;166.48;0.46;-179.67;1028
0.008;696.8304487970051;188.1304487970051;472.02;166.48;0.46;-179.67;1028
0.008;697.4031299656021;188.70312996560222;472.02;166.48;0.46;-179.67;1028
0.008;697.965202043863;189.26520204386298;472.02;166.48;0.46;-179.67;1028
0.008;698.516278647412;189.816278647412;472.02;166.48;0.46;-179.67;1028
0.008;699.0562653495289;190.35626534952888;472.02;166.48;0.46;-179.67;1028
0.008;699.5851621028298;190.8851621028299;472.02;166.48;0.46;-179.67;1028
0.008;700.102968907315;191.40296890731503;472.02;166.48;0.46;-179.67;1028
0.008;700.6096857629843;191.90968576298428;472.02;166.48;0.46;-179.67;1028
0.008;701.1053126698378;192.40531266983777;472.02;166.48;0.46;-179.67;1028
0.008;701.5898496278753;192.88984962787532;472.02;166.48;0.46;-179.67;1028
0.008;702.063296637097;193.363296637097;472.02;166.48;0.46;-179.67;1028
0.008;702.5256536975028;193.82565369750284;472.02;166.48;0.46;-179.67;1028
0.008;702.9769208090929;194.27692080909287;472.02;166.48;0.46;-179.67;1028
0.008;703.417097971867;194.71709797186702;472.02;166.48;0.46;-179.67;1028
0.008;703.8461851858253;195.1461851858253;472.02;166.48;0.46;-179.67;1028
0.008;704.2641824509676;195.56418245096768;472.02;166.48;0.46;-179.67;1028
0.008;704.6710897672942;195.9710897672942;472.02;166.48;0.46;-179.67;1028
0.008;705.066907134805;196.366907134805;472.02;166.48;0.46;-179.67;1028
0.008;705.4516345534998;196.7516345534998;472.02;166.48;0.46;-179.67;1028
0.008;705.8252720233788;197.12527202337878;472.02;166.48;0.46;-179.67;1028
0.008;706.1878195444419;197.48781954444195;472.02;166.48;0.46;-179.67;1028
0.008;706.5392771166892;197.83927711668923;472.02;166.48;0.46;-179.67;1028
0.008;706.8796447401206;198.17964474012064;472.02;166.48;0.46;-179.67;1028
0.008;707.2089224147362;198.50892241473622;472.02;166.48;0.46;-179.67;1028
0.008;707.527110140536;198.82711014053598;472.02;166.48;0.46;-179.67;1028
0.008;707.8342079175197;199.1342079175198;472.02;166.48;0.46;-179.67;1028
0.008;708.1302157456878;199.4302157456878;472.02;166.48;0.46;-179.67;1028
0.008;708.41513362504;199.71513362503993;472.02;166.48;0.46;-179.67;1028
0.008;708.6889615555762;199.98896155557617;472.02;166.48;0.46;-179.67;1028
0.008;708.9516995372966;200.2516995372966;472.02;166.48;0.46;-179.67;1028
0.008;709.2033475702012;200.50334757020119;472.02;166.48;0.46;-179.67;1028
0.008;709.4439056542899;200.7439056542899;472.02;166.48;0.46;-179.67;1028
0.008;709.6733737895627;200.97337378956274;472.02;166.48;0.46;-179.67;1028
0.008;709.8917519760198;201.19175197601976;472.02;166.48;0.46;-179.67;1028
0.008;710.0990402136608;201.3990402136609;472.02;166.48;0.46;-179.67;1028
0.008;710.2952385024862;201.5952385024862;472.02;166.48;0.46;-179.67;1028
0.008;710.4803468424957;201.78034684249565;472.02;166.48;0.46;-179.67;1028
0.008;710.6543652336892;201.9543652336892;472.02;166.48;0.46;-179.67;1028
0.008;710.817293676067;202.117293676067;472.02;166.48;0.46;-179.67;1028
0.008;710.9691321696288;202.2691321696288;472.02;166.48;0.46;-179.67;1028
0.008;711.1098834824734;202.40988348247333;472.02;166.48;0.46;-179.67;1028
0.008;711.2397147583426;202.5397147583427;472.02;166.48;0.46;-179.67;1028
0.008;711.3590469446593;202.65904694465934;472.02;166.48;0.46;-179.67;1028
0.008;711.4683227074474;202.7683227074474;472.02;166.48;0.46;-179.67;1028
0.008;711.5679847127311;202.86798471273113;472.02;166.48;0.46;-179.67;1028
0.008;711.6584756265345;202.95847562653455;472.02;166.48;0.46;-179.67;1028
0.008;711.7402381148819;203.0402381148819;472.02;166.48;0.46;-179.67;1028
0.008;711.8137148437974;203.11371484379737;472.02;166.48;0.46;-179.67;1028
0.008;711.8793484793051;203.17934847930513;472.02;166.48;0.46;-179.67;1028
0.008;711.9375816874292;203.2375816874292;472.02;166.48;0.46;-179.67;1028
0.008;711.988857134194;203.2888571341939;472.02;166.48;0.46;-179.67;1028
0.008;712.0336174856234;203.3336174856234;472.02;166.48;0.46;-179.67;1028
0.008;712.0723054077417;203.37230540774175;472.02;166.48;0.46;-179.67;1028
0.008;712.105363566573;203.4053635665731;472.02;166.48;0.46;-179.67;1028
0.008;712.1332346281417;203.4332346281418;472.02;166.48;0.46;-179.67;1028
0.008;712.1563612584719;203.45636125847182;472.02;166.48;0.46;-179.67;1028
0.008;712.1751861235873;203.47518612358732;472.02;166.48;0.46;-179.67;1028
0.008;712.1901518895127;203.49015188951262;472.02;166.48;0.46;-179.67;1028
0.008;712.2017012222718;203.50170122227178;472.02;166.48;0.46;-179.67;1028
0.008;712.210276787889;203.51027678788904;472.02;166.48;0.46;-179.67;1028
0.008;712.2163212523883;203.51632125238837;472.02;166.48;0.46;-179.67;1028
0.008;712.2202772817941;203.5202772817941;472.02;166.48;0.46;-179.67;1028
0.008;712.2225875421304;203.5225875421304;472.02;166.48;0.46;-179.67;1028
0.008;712.2236946994215;203.5236946994214;472.02;166.48;0.46;-179.67;1028
0.008;712.2240414196913;203.52404141969123;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
0.008;712.2240687119286;203.52406871192852;472.02;166.48;0.46;-179.67;1028
