(time);AXE:IP_F(1);AXE:IP_F(2);AXE:IP_F(3);AXE:IP_F(4);AXE:IP_F(5);AXE:IP_F(6);LOV:ERAG.QC[1];LOV:ERAG.QC[2];LOV:ERAG.QC[3];LOV:ERAG.QC[4];LOV:ERAG.QC[5];LOV:ERAG.QC[6];LOV:ERAG.MODEL_JC_CFG;AXE:IP(1);AXE:IP(2);AXE:IP(3);AXE:IP(4);AXE:IP(5);AXE:IP(6)
4480002;-105.0923080444336;11.93487644195557;75.73176574707031;1.98419725894928;90.5972900390625;-181.3880310058594;-10.93600749969482;-612.9359741210938;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.9963455200195;11.72444152832031;75.98965454101563;1.935956835746765;90.59652709960938;-181.2919158935547
4488001;-105.0559234619141;11.85536766052246;75.82908630371094;1.966089963912964;90.59700012207031;-181.3515930175781;-10.3942813873291;-612.3942260742188;472.0199584960938;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.9593887329102;11.64434909820557;76.08737945556641;1.918021202087402;90.59623718261719;-181.2549133300781
4496000;-105.0193252563477;11.77564430236816;75.92654418945313;1.948052763938904;90.59671020507813;-181.31494140625;-9.850409507751465;-611.8504028320313;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.9222030639648;11.56404209136963;76.18524932861328;1.900159120559692;90.595947265625;-181.2176666259766
4503998;-104.9825057983398;11.69569873809814;76.02416229248047;1.930078983306885;90.59642028808594;-181.2780609130859;-9.304436683654785;-611.304443359375;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.8848037719727;11.48351955413818;76.28325653076172;1.882366538047791;90.59564971923828;-181.1802062988281
4512001;-104.9454650878906;11.61553287506104;76.12193298339844;1.912170767784119;90.59613037109375;-181.240966796875;-8.756381034851074;-610.75634765625;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.8471755981445;11.4027795791626;76.38141632080078;1.86464250087738;90.59535980224609;-181.1425323486328
4520000;-104.908203125;11.53515529632568;76.21984100341797;1.894336462020874;90.59584045410156;-181.2036590576172;-8.206203460693359;-610.2061767578125;472.0199584960938;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.809326171875;11.32182693481445;76.47970581054688;1.846992611885071;90.59506225585938;-181.1046295166016
4528001;-104.870719909668;11.45456504821777;76.31788635253906;1.876577138900757;90.59554290771484;-181.1661071777344;-7.65388011932373;-609.6538696289063;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.7712478637695;11.2406644821167;76.57813262939453;1.829420804977417;90.59476470947266;-181.0664978027344
4536002;-104.8330078125;11.37375640869141;76.41607666015625;1.858885884284973;90.59525299072266;-181.1283416748047;-7.0994553565979;-609.0994873046875;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.7329483032227;11.15928936004639;76.67668914794922;1.811923384666443;90.59446716308594;-181.0281372070313
4543997;-104.7950820922852;11.29273319244385;76.51441192626953;1.841264963150024;90.59495544433594;-181.0903625488281;-6.542948722839355;-608.5429077148438;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.6944122314453;11.0777006149292;76.775390625;1.794499039649963;90.59416961669922;-180.9895477294922
4551998;-104.7569198608398;11.21150016784668;76.61287689208984;1.823722720146179;90.59465789794922;-181.0521392822266;-5.984320640563965;-607.9842529296875;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.6556549072266;10.99590301513672;76.87422180175781;1.777153730392456;90.59386444091797;-180.9507293701172
4559999;-104.7185287475586;11.13005828857422;76.71147155761719;1.806259989738464;90.5943603515625;-181.0137023925781;-5.423544406890869;-607.4235229492188;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.6166610717773;10.91389846801758;76.97316741943359;1.759891152381897;90.59356689453125;-180.9116821289063
4567997;-104.6799087524414;11.04840278625488;76.81020355224609;1.788870096206665;90.59405517578125;-180.9750213623047;-4.860667705535889;-606.8606567382813;472.0199890136719;166.4799957275391;0.4599979519844055;-179.6600036621094;1028;-104.5774383544922;10.83168601989746;77.07225036621094;1.74270761013031;90.59326171875;-180.8724060058594
4576001;-104.6410675048828;10.96653461456299;76.90906524658203;1.771555304527283;90.59375762939453;-180.9361267089844;-4.295711040496826;-606.295654296875;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.5379867553711;10.74926280975342;77.17145538330078;1.72560179233551;90.59295654296875;-180.8329010009766
4583998;-104.6019897460938;10.88446235656738;77.008056640625;1.754323720932007;90.59345245361328;-180.8970031738281;-3.728631258010864;-605.7285766601563;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.4982986450195;10.66663551330566;77.27078247070313;1.708579659461975;90.5926513671875;-180.7931671142578
4592001;-104.5626831054688;10.80218410491943;77.10716247558594;1.737176418304443;90.59315490722656;-180.8576354980469;-3.159403324127197;-605.1593627929688;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.4583740234375;10.58380508422852;77.37022399902344;1.69164502620697;90.59234619140625;-180.753173828125
4600000;-104.5231399536133;10.71969604492188;77.20639801025391;1.720106720924377;90.59284973144531;-180.8180389404297;-2.588074922561646;-604.5880737304688;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.4182052612305;10.50077056884766;77.46977996826172;1.67479395866394;90.592041015625;-180.7129669189453
4607999;-104.4833679199219;10.63700008392334;77.30576324462891;1.703116774559021;90.59253692626953;-180.7782135009766;-2.01466703414917;-604.0146484375;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.377815246582;10.41752910614014;77.56946563720703;1.65802538394928;90.59172821044922;-180.6725158691406
4616002;-104.4433517456055;10.55410194396973;77.40523529052734;1.686214685440063;90.59223175048828;-180.7381439208984;-1.439136385917664;-603.4390869140625;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.3371810913086;10.33408641815186;77.66925811767578;1.641345024108887;90.59141540527344;-180.6318359375
4623998;-104.4030990600586;10.47100353240967;77.50482177734375;1.669401407241821;90.59192657470703;-180.6978454589844;-0.8614562153816223;-602.8614501953125;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.2962951660156;10.25044536590576;77.76915740966797;1.624756693840027;90.59110260009766;-180.5908966064453
4632000;-104.3626174926758;10.38769817352295;77.60453033447266;1.652670383453369;90.59161376953125;-180.6573028564453;-0.2816760241985321;-602.2816772460938;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.2551803588867;10.16660404205322;77.86916351318359;1.608256578445435;90.59078979492188;-180.5497283935547
4640001;-104.321891784668;10.30418872833252;77.70435333251953;1.636023759841919;90.59130096435547;-180.6165313720703;0.3001826107501984;-601.6997680664063;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.2138214111328;10.08255958557129;77.96929168701172;1.591843605041504;90.59047698974609;-180.5083160400391
4648001;-104.2809219360352;10.22048187255859;77.80428314208984;1.61946964263916;90.59098815917969;-180.5755004882813;0.8841643333435059;-601.1157836914063;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.1722183227539;9.998317718505859;78.06951141357422;1.575523376464844;90.59016418457031;-180.4666595458984
4656001;-104.2397155761719;10.13657760620117;77.90431213378906;1.60300874710083;90.59067535400391;-180.5342407226563;1.470296621322632;-600.5296630859375;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.1303634643555;9.913882255554199;78.16983795166016;1.55929970741272;90.58984375;-180.4247589111328
4664000;-104.1982650756836;10.05247116088867;78.00446319580078;1.586634874343872;90.59036254882813;-180.4927368164063;2.058529138565063;-599.9414672851563;472.0199890136719;166.4799957275391;0.4599979817867279;-179.6600036621094;1028;-104.088264465332;9.829249382019043;78.27025604248047;1.543168902397156;90.58952331542969;-180.3825988769531
4672000;-104.1565704345703;9.968164443969727;78.10471343994141;1.570349931716919;90.59004211425781;-180.4510040283203;2.648839950561523;-599.3511352539063;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-104.0459289550781;9.744418144226074;78.37078857421875;1.527129769325256;90.58920288085938;-180.3402099609375
4680001;-104.114631652832;9.883663177490234;78.20506286621094;1.55416202545166;90.58972930908203;-180.4089965820313;3.241273164749146;-598.7586669921875;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-104.0033340454102;9.659393310546875;78.47141265869141;1.51118791103363;90.58888244628906;-180.2975769042969
4688000;-104.0724411010742;9.798970222473145;78.30551147460938;1.538071990013123;90.58940887451172;-180.3667602539063;3.83585524559021;-598.1641235351563;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.9604949951172;9.574179649353027;78.57212066650391;1.495347142219543;90.58856201171875;-180.2546844482422
4696002;-104.0300064086914;9.714076995849609;78.40605926513672;1.522073268890381;90.58908843994141;-180.3242797851563;4.432546138763428;-597.5674438476563;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.9173965454102;9.488770484924316;78.67292785644531;1.479603409767151;90.58823394775391;-180.2115325927734
4704001;-103.9873199462891;9.628985404968262;78.5067138671875;1.506167650222778;90.58876800537109;-180.2815399169922;5.031336784362793;-596.9686279296875;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.8740539550781;9.403163909912109;78.77382659912109;1.463955521583557;90.58791351318359;-180.1681365966797
4711999;-103.9443893432617;9.543709754943848;78.60744476318359;1.490364551544189;90.58843994140625;-180.2385559082031;5.632222652435303;-596.3677368164063;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.830451965332;9.31737232208252;78.87481689453125;1.448410034179688;90.58758544921875;-180.1244812011719
4720001;-103.9011993408203;9.458252906799316;78.708251953125;1.474664926528931;90.58811950683594;-180.1953125;6.235191345214844;-595.7647705078125;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.7865982055664;9.231405258178711;78.97586822509766;1.432971715927124;90.58725738525391;-180.0805816650391
4727999;-103.8577651977539;9.372596740722656;78.80915832519531;1.459060788154602;90.58779144287109;-180.1518249511719;6.840236663818359;-595.1597900390625;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.7424926757813;9.145252227783203;79.07700347900391;1.417635679244995;90.58692932128906;-180.0364227294922
4736002;-103.8140716552734;9.286746025085449;78.91016387939453;1.443554282188416;90.58746337890625;-180.1080932617188;7.447359561920166;-594.5526123046875;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.698127746582;9.058908462524414;79.17822265625;1.402400612831116;90.58659362792969;-179.9920196533203
4743998;-103.770133972168;9.200724601745605;79.01123046875;1.428156018257141;90.58713531494141;-180.0641021728516;8.056506156921387;-593.9434204101563;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.6535110473633;8.972393989562988;79.27951049804688;1.387273907661438;90.58626556396484;-179.9473571777344
4752000;-103.7259368896484;9.114537239074707;79.11235046386719;1.412867426872253;90.58680725097656;-180.0198516845703;8.667630195617676;-593.3323364257813;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.608642578125;8.885722160339355;79.38082885742188;1.372260928153992;90.58592987060547;-179.9024353027344
4760001;-103.6814880371094;9.028160095214844;79.21356201171875;1.397679448127747;90.58647155761719;-179.9753570556641;9.280750274658203;-592.71923828125;472.0199890136719;166.4799957275391;0.4599980115890503;-179.6600036621094;1028;-103.5635223388672;8.798880577087402;79.48221588134766;1.357356667518616;90.58559417724609;-179.8572692871094
4768001;-103.6367874145508;8.941597938537598;79.31484985351563;1.382595062255859;90.58614349365234;-179.9306030273438;9.895861625671387;-592.1041259765625;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.5181503295898;8.711864471435547;79.58366394042969;1.342559695243835;90.58525848388672;-179.8118438720703
4776000;-103.5918350219727;8.854880332946777;79.41617584228516;1.367624521255493;90.58580780029297;-179.8856048583984;10.51290988922119;-591.487060546875;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.472526550293;8.624693870544434;79.68515014648438;1.327877283096313;90.58492279052734;-179.7661743164063
4784001;-103.5466232299805;8.768010139465332;79.51753997802734;1.352769136428833;90.58547210693359;-179.8403472900391;11.13185119628906;-590.8681640625;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.4266510009766;8.537382125854492;79.78665924072266;1.313314080238342;90.58457946777344;-179.7202453613281
4792000;-103.5011672973633;8.680965423583984;79.61896514892578;1.3380206823349;90.58513641357422;-179.7948455810547;11.75270462036133;-590.247314453125;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.3805160522461;8.449915885925293;79.88820648193359;1.298865437507629;90.58424377441406;-179.674072265625
4800001;-103.455451965332;8.593752861022949;79.72045135498047;1.323382139205933;90.58479309082031;-179.7490844726563;12.37546730041504;-589.62451171875;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.3341369628906;8.36229133605957;79.98979187011719;1.284530282020569;90.58390045166016;-179.6276397705078
4808000;-103.4094924926758;8.506400108337402;79.82196044921875;1.308863043785095;90.58445739746094;-179.7030792236328;13.00008106231689;-588.9998779296875;472.0199890136719;166.4799957275391;0.4599980413913727;-179.6600036621094;1028;-103.2874984741211;8.274528503417969;80.09140014648438;1.270315051078796;90.58355712890625;-179.5809631347656
